target_id	run_id	static_index	function_occurrence	artifact_path	artifact_sha256	terminal_status	callback_address_count	warp_records	overflow	drop	classification	static_mref_set_sha256	address_context_sha256
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	3053	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_3053.bin	b26cdfa76b083d08260a0d73ea1aa4f79fbeae304bb1834aca37423357e75720	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	142dde9d27301b2623f009c661132c59a04aa14554a9fe63c578044ce07ddc93
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	3055	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_3055.bin	3250a36105cc1bce231515e54533e683764907a7a979baa4cc3b5faf28c89f16	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	236b4fa5422f117561a543ce2ef503aabb6ce0fd095ee3710b01e8381826046e
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	31	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_31.bin	68d4595a9f2ab3842296657d864a35c1f46a97b2da6ac912cab514fe86cb83f7	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	629795bbc042635fd30d26b1a8c8247ebf9d140784a5aa85ef371caa42735065
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	35	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_35.bin	f98ff1284559788c56994dd6ce2fef106f966bdf06684510e5d62b3dea2ae07e	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	85736681afaae43bfc5bc8876ceb72a46639962a7bcd91ed60917e7d5c3576c4
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	45	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_45.bin	209a9e2de6269c6c930bd631027b902b29ecaa0749f908e5dac6ba3b3731e0d7	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	ba17848f45beb48a89aff38673b345f38b31461bc36f26f923601968e32bb510
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4667	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4667.bin	a93d753ccf2dcc286b8578551bc20d99156ae08ad19731df9bf3e9afa6a3232f	COMPLETE	126	126	0	0	EXECUTED_SHARD	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	8f039829a4bbcf13595e1bd5e85484a0b65458625a65aa453da2f4c39f8d7886
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4668	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4668.bin	e0dd8489e9dd8a3f0cd7d36007081c86c93e67e18242b2bd514ff6a56124d95a	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	ee9283da081a4dc178913389327d7ddebe5ea1f109557ef5c6087963af3e4db1
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4688	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4688.bin	c6c385107f41bb45b7e2662921810d4e6bf9888a9dfd7eb2c9f2de347f78b85f	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	08e60bab28ae91ad76a3e03e5dbc1aa043e7c1f3c1dd0e1031c3a181df98774c
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4691	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4691.bin	28daeb61d9c53cd38f43adb74f789f9db0e9e7a6b91d42df7895226eeb96054a	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	08dcd5583159cb4935e8b54de6c1a6478d972c4c04f744fc0929cce72da24cbc
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4694	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4694.bin	d304889790711cf640b9b293be13ca52e915ba96f742f1150f235fc564094898	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	2680728ca9c874c4fc4c4aca6f9550012fbe2e2532d9e7f18ecf35cb85540316
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4695	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4695.bin	879cd1728ccd75de82c56e11f8bb67faf05fd66992c584f30744b233c774fda8	COMPLETE	126	126	0	0	EXECUTED_SHARD	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	258abb6e4f2f903c008f8e37c5a563304aaa45510d7c8e636f9515b3400af0cb
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4696	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4696.bin	724140a1140d699da872f00159cf29f2973c75ec36d3f0e4431d146e0fbacc3a	COMPLETE	126	126	0	0	EXECUTED_SHARD	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	2e4bd62a3c90d014710c3500fee9ca2ec3c8b09737c35f40b095b88bc402ef09
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4698	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4698.bin	dcfb20df67617e9cbf43abd939d06cf73a498ef8ec7554e281e39c611cdbc4f8	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	49f9c412d10c5ae070308ccdf01279f1efad97acba84d335985d9b9603c97cae
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4699	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4699.bin	3a24b09821fe8865e4dcc19c4a5a96e0f45f39d44f9457a00c2e2fdf2eb26c3f	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	4308eb35a359570e5121325b888edeff5f449f2541739312278341e6dfb9b1ae
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	47	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_47.bin	231728e99b693ea0ffc44114b53d0d3d6d4264f87b02c120d7a38ae6cc711d29	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	2f412c7806d19dd23587a5bbec460c9696b279502bb4626abc84dfde2418716a
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4700	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4700.bin	0a1978f8c4d7acb8a8c3735ac17abafcc1fb088b1c7364cfe599558d0f753d70	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	748afbd56dba9c2251eedd8af643442dd8c0862ffbe2bd5a1e7c63d949554012
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4702	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_4702.bin	00cc4b199942c675a01c66c78e2b1e53c82100d2102a5f53728916ff50184f6d	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	af69e4bea1b66f5c0e03415aba3b60b573b8a6ffef7aef8a7ca58f283f1b6ddf
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	53	767	/data/c16/capture/transferred/C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66/raw_shards/mref_53.bin	6108f75e0cab61ed2e3ba1dae6dab14e5d7502ba705b0cbae6cfb28eefe32ea9	COMPLETE	0	0	0	0	ZERO_EXECUTION_PROVEN	2f2c7bf3f901012123c805dbf377d259196afd2a61cb76626b93b865c8ed38e5	ebc550f9ef94120ded2bb653b031f4ed985223613c84ff9e05b5ad8f53aca430
